pos_000;0.555537861142,0.274490465191,0.0162803958868;0.00760644540641,0.37169227345,0.00852695071213;0.528593904312,0.298967279748,0.0161760367738;0.041067519487,0.387994634626,0.00791006040187;0.03;0.0007212162017822266
pos_000;0.556391161268,0.273698324756,0.0164154424027;0.00666265144722,0.370302706444,0.00870313311208;0.529875980398,0.298165774265,0.0161854240821;0.040412055659,0.387204423789,0.00806373427469;0.03;0.00141143798828125
pos_001;0.0170441073276,0.466698548146,0.0131823608086;0.534707063261,0.507829854029,0.0164706392255;0.0429522635333,0.486116839304,0.00555652024556;0.504467456233,0.517073511857,0.0147699973531;0.03;0.826789379119873
pos_001;0.0112097822485,0.462440989986,0.0136746919319;0.537947739788,0.507238905868,0.0167927334752;0.0375277168676,0.482489001139,0.00581996542859;0.507306840799,0.516501864933,0.0150874332236;0.03;0.0007636547088623047
pos_001;0.0110187634298,0.462263798771,0.0141218460373;0.534309046308,0.508081932786,0.0165201868722;0.0401609883647,0.48492552085,0.00589901143375;0.503785275596,0.517222471032,0.015016788849;0.03;0.0010979175567626953
pos_001;0.0139834104492,0.464626934518,0.0131817744251;0.534088072808,0.508200296396,0.0163457083284;0.0430254340043,0.486914589271,0.00551421821535;0.503339357408,0.517505090135,0.0148471574098;0.03;0.0017347335815429688
pos_001;0.00938088756753,0.460298580452,0.0142642304994;0.53442414405,0.507446090199,0.0166204406371;0.0357395516943,0.480682816553,0.00627098653509;0.503840310306,0.516793098427,0.0151762040122;0.03;0.0007259845733642578
pos_001;0.0114252542302,0.462765483752,0.0138045509508;0.535014895085,0.507463344096,0.0162493908458;0.0402814681884,0.485313337825,0.00555383136359;0.504946563674,0.516542890789,0.014837654868;0.03;0.0007841587066650391
pos_001;0.0107884443896,0.462148334238,0.014088375022;0.534712424325,0.507813747441,0.0160938083844;0.0394194833598,0.48438582581,0.00571359630525;0.504463044756,0.517018452663,0.014696024617;0.03;0.0013718605041503906
pos_001;0.0149625383398,0.464757576847,0.0137651480876;0.535832055787,0.506939361537,0.0165371384816;0.0459074650336,0.488315635895,0.00556894059577;0.505218265771,0.516510407289,0.0150125677973;0.03;0.0017426013946533203
pos_001;0.0123842348001,0.463827760561,0.0136771662219;0.535244577099,0.507432480357,0.0165960805887;0.0405988958747,0.485387357061,0.00553249925197;0.504339938197,0.516879952569,0.0151330152503;0.03;0.001424551010131836
pos_001;0.0128719777216,0.463674755385,0.013947303156;0.534782178997,0.507859713135,0.0163150289428;0.0407952271786,0.48509043349,0.00575258491243;0.504313303574,0.517063635164,0.0148507826003;0.03;0.0008265972137451172
pos_001;0.0132352032549,0.463901399562,0.014058113583;0.536299155778,0.506699895965,0.0168779541797;0.0411535643503,0.485696034845,0.00560518019749;0.505953878378,0.516119382242,0.0152659546096;0.03;0.0010330677032470703
pos_001;0.015025117732,0.464573224846,0.0135218436113;0.536171653107,0.50764560355,0.0165375085084;0.0456438082428,0.488154279211,0.00519773074289;0.505034417971,0.517010281641,0.0149163448233;0.03;0.0010902881622314453
pos_001;0.0109530774408,0.46185652518,0.0140907522237;0.534273411762,0.508201411483,0.0161383113311;0.0395191452207,0.484150271475,0.00567894077465;0.503189048687,0.517781171861,0.0145088416492;0.03;0.0008060932159423828
pos_001;0.0128174627659,0.463316243431,0.0133840285874;0.538696014047,0.505551533123,0.0167865946728;0.0390846484829,0.482841226756,0.00576991444265;0.508164435777,0.515468763607,0.014962234884;0.03;0.0009200572967529297
pos_001;0.010804508372,0.461577576533,0.0143480602765;0.53278364651,0.508035077673,0.0163830580687;0.0389824870555,0.483817516376,0.00569240249357;0.504034460911,0.517466012059,0.0147938200812;0.03;0.0011513233184814453
pos_001;0.0121474149156,0.463503769231,0.0136990103079;0.537561076626,0.506189826402,0.0164987779874;0.0412821832639,0.485684173892,0.0055356559149;0.507062588592,0.516247912134,0.0147096192915;0.03;0.0008387565612792969
