pos_000;0.018022713649167466,0.37737640887555113,0.005341584365979868;0.5693214210083603,0.2631196800418596,0.014769365407338197;0.05469349969983872,0.3924613761636134,0.006309205113964063;0.5427586885137756,0.29104926872667974,0.014039740254637903;0.03;0.021849632263183594
pos_000;0.02182935857360399,0.37944609671594287,0.006576142817349029;0.5687257215684728,0.263781547583007,0.015218638239702542;0.05499554005354276,0.39244303727063345,0.007247251750663597;0.5442625488886806,0.28819592948671235,0.0157627367259508;0.03;0.018916606903076172
pos_000;0.013002618636002522,0.38097648516376836,0.01410662280884828;0.568927454392535,0.26304620599559564,0.015962304599620614;0.04046901647760409,0.3891477547792487,0.009434223774042664;0.5415162065061155,0.29109904228476524,0.014495724628853734;0.03;0.015548944473266602
pos_000;0.04669418126153996,0.38863805966705733,0.00626282123292804;0.5659468925049499,0.2678914712690305,0.015522736517712299;0.07133558071021184,0.3985541540625446,0.007866766223696309;0.5442165969553165,0.28962174747021363,0.013775195854676625;0.03;0.016309022903442383
pos_000;0.02572509397467923,0.38012505972678734,0.009302558579932896;0.5713669569219274,0.25371398177905985,0.019101068349088257;0.059675736166658944,0.3938036206699882,0.0067114002701025854;0.5507234251789037,0.2831100449561904,0.015507111567796605;0.03;0.014668941497802734
pos_000;0.01592176918386176,0.3758870505139947,0.0062971430747401635;0.5713669569219274,0.25371398177905985,0.019101068349088257;0.051893417355137805,0.39270592294573126,0.0061669163257223325;0.5466140320687887,0.2867906149665691,0.015389222189608087;0.03;0.014566659927368164
pos_000;0.5543810454582242,0.2795935597163181,0.016565452936391944;-0.0034962431913512504,0.3627171832046483,0.01232001019494694;0.5336110626428655,0.2975109602817377,0.01439599760381044;0.028788198866577158,0.3811287363012145,0.008125341293552357;0.03;0.014914512634277344
pos_000;0.018906828657640568,0.37827852016500385,0.006303133930344262;0.5672402907022644,0.26531990903889713,0.014904561925811688;0.05155499436398661,0.39293813009468154,0.008638608773419654;0.5442920469894974,0.2895649734305712,0.014076017538712848;0.03;0.01614832878112793
pos_000;0.5713317412499685,0.27024969072070626,0.02134434271286434;0.007213057345955204,0.37218631060326296,0.006656520770470575;0.5407866588330693,0.2921513680970974,0.014251638797454488;0.03586729805017236,0.3851526575694242,0.007040970958248766;0.03;0.0197293758392334
pos_000;0.5702346504236415,0.27209288435100076,0.02271117172011905;0.008673627555950303,0.3731259166682603,0.0064316141625803125;0.5424597915930255,0.2902661287292347,0.01497343404836668;0.04134212452649419,0.3903951303974985,0.00935429527127439;0.03;0.016631126403808594
pos_000;0.03335458024375579,0.38357850910260205,0.007169750068032887;0.5659468925049499,0.2678914712690305,0.015522736517712299;0.06887558598347007,0.3983831638716626,0.008817604195432616;0.54169523733532,0.29105935583512227,0.014498292338788257;0.03;0.014999151229858398
pos_000;0.5649588966923231,0.2700116120676155,0.014476252831842062;0.010036299418885453,0.3735384258696195,0.005731004978752008;0.5398529317058146,0.29273647074481124,0.014565001701424371;0.03417841193904181,0.3851632313418688,0.007371112051595408;0.03;0.039520978927612305
pos_000;0.5623040642662289,0.2728531694246674,0.015047503258527384;0.01461004224709414,0.37477709827161676,0.00774304122872399;0.5353193827267448,0.2951581468823628,0.015389756568878851;0.04901179689111845,0.39221382093443863,0.008759793320738197;0.03;0.020261049270629883
pos_000;0.04333930669658015,0.38865612503511615,0.006925234256229984;0.5720329918189241,0.2680973184787162,0.018291308380483817;0.07324133022956641,0.39806941721847344,0.008732002609899203;0.545089775903779,0.28743615282395496,0.01581154690976544;0.03;0.020409107208251953
pos_000;0.5587851627774836,0.2765524922096576,0.014844425119206917;0.005876943720022149,0.3768408136333983,0.01040340022129177;0.5333970262410554,0.2980192458948364,0.014122369490003159;0.043148682900780194,0.389285215201884,0.005200347713649726;0.03;0.034111976623535156
pos_000;0.008170873498690973,0.3774620613982337,0.011412523393041996;0.568927454392535,0.26304620599559564,0.015962304599620614;0.044672223232652686,0.3907094638316546,0.008305216870900203;0.5426721589917911,0.2907291156769225,0.014414050472186496;0.03;0.021290063858032227
pos_000;0.563464123639887,0.27353344042756506,0.01721171714458647;0.008673627555950303,0.3731259166682603,0.0064316141625803125;0.5367439584535204,0.2946773056295733,0.01526759571559686;0.052416644561381925,0.3921325411659789,0.006447994208479246;0.03;0.016951799392700195
pos_000;0.01821250860903731,0.37842181921609963,0.006284004604261706;0.568236368776448,0.2631888374999148,0.015943264385921363;0.054843097524209766,0.39418403591107837,0.0083858591054191;0.5436180142442728,0.2890269894010933,0.014809948510176502;0.03;0.01584339141845703
pos_000;0.5637784640473943,0.2728567963676494,0.0126790384113325;0.0028297455505082447,0.360854129511257,0.012012605574416857;0.5351951786728809,0.2962095708335024,0.014489313181250149;0.03755263045871218,0.38543326712784665,0.00796480809919392;0.03;0.015465259552001953
pos_000;0.023452338868999667,0.3795095465395262,0.008302750363403388;0.568236368776448,0.2631888374999148,0.015943264385921363;0.05848209548140232,0.39480996013277503,0.006800204490861206;0.5401457269996325,0.29299014957704445,0.013618369875157244;0.03;0.016704082489013672
pos_000;0.04115786072280095,0.3873625446278108,0.006695927826578407;0.5683567415660351,0.2733037306933498,0.02069565797688111;0.07360696722763091,0.399336655493836,0.0070042736890120055;0.5420654329285598,0.29062435055591407,0.014644476965936284;0.03;0.018507003784179688
pos_000;0.5712374331965205,0.26973023217270664,0.020876059370338318;0.007345628065255183,0.3720125864344874,0.00787124300103248;0.5404438506585468,0.29198179643466543,0.015037746861273793;0.039476611026260267,0.3873435222039243,0.006333322197578826;0.03;0.014406919479370117
pos_000;0.5657488827541898,0.2686226762378605,0.014776262238942017;0.010131786316524005,0.3740643776137901,0.006205141830895544;0.5423649933246092,0.28997294718481303,0.015480829810807136;0.05030013721793042,0.3936793616295856,0.008686379618400667;0.03;0.014572858810424805
pos_000;0.03339654741965806,0.3847873600867382,0.006885341017866975;0.5663417898336218,0.26796391122229035,0.01432909538755861;0.06371169804477678,0.3977570731371388,0.00828345837244196;0.53923698724612,0.2934118160026554,0.014018568752886021;0.03;0.015708208084106445
