gather,position,n,mean_x,mean_y,cov_00,cov_01,cov_11,shapiro_x_stat,shapiro_x_pval,shapiro_y_stat,shapiro_y_pval,normaltest_x_stat,normaltest_x_pval,normaltest_y_stat,normaltest_y_pval,skew_x,skew_y,kurt_x_excess,kurt_y_excess,hz_stat,hz_pval,hz_normal,mardia_skew,mardia_kurt,n_above_95,n_above_975,n_above_99,mu_x,mu_y,mu_rob_x,mu_rob_y,hz_pval_adj,hz_reject_fdr,shap_x_pval_adj,shap_x_reject_fdr,shap_y_pval_adj,shap_y_reject_fdr,verdict
pos_005,end1_x_end1_y,100,0.23636986727229126,0.5299989893381375,1.4297125412342651e-05,3.174523792691467e-06,3.744060142752962e-06,0.9370287646841872,0.00012760180074971057,0.8686745652074402,6.200462097245078e-08,20.405071616255118,3.707618129552558e-05,27.28885343564448,1.18659022874477e-06,-0.04709986270669151,-1.3463226461040767,-1.0880388015493159,1.4019359542916119,6.417363272562887,6.656676610343288e-13,False,2.5325378792313304,7.192036671305057,6,2,2,0.23636986727229126,0.5299989893381375,0.23764674499792054,0.5307622794161907,1.8154572573663516e-12,True,0.0003328742628253319,True,3.1002310486225387e-07,True,reject (HZ fdr)
pos_005,end2_x_end2_y,100,0.5717104221638377,0.06769373381535164,3.920601201596101e-05,-3.7311823435212915e-05,6.112567732066797e-05,0.8670179298411272,5.324246392945221e-08,0.7129463478848146,1.091758032370924e-12,1162.9704161733184,2.9119426647400505e-253,19.512753984712386,5.7924101896614854e-05,0.0442293294884811,-1.2423196765118758,-1.5948947177815533,-0.19493428379773148,11.7273123782493,5.503840421705925e-19,False,2.926088620805179,6.006436725758041,0,0,0,0.5717104221638377,0.06769373381535164,0.5689119791616981,0.07170751580413866,5.503840421705924e-18,True,2.4573444890516403e-07,True,1.310109638845109e-11,True,reject (HZ fdr)
pos_005,pick_pos1_x_pick_pos1_y,100,0.24334307137242572,0.49771459741836277,2.967135746274856e-06,-7.291794687682224e-07,9.4347629265948e-06,0.956530789661013,0.002292747576930753,0.9852512071990488,0.3310644590752402,5.8406782000293935,0.05391540148673487,3.6200603896012407,0.1636491953732757,-0.587875160622932,0.0721053491057233,-0.23680501799635412,-0.693447101804018,1.4247699127123203,0.0028532029647891787,False,0.6923855164860383,7.193754091769132,4,2,0,0.24334307137242572,0.49771459741836277,0.24338566194094735,0.497691055059477,0.00335670937034021,True,0.004298901706745162,True,0.36116122808208023,False,reject (HZ fdr)
pos_005,pick_pos2_x_pick_pos2_y,100,0.5408927795316124,0.0819816800221247,0.00012132210881668035,-4.4246021693480084e-05,2.091383996653178e-05,0.910394839809741,4.508866395560923e-06,0.9509644069814005,0.0009607794825824083,17.647040067364795,0.0001472291953025824,2.698691068540069,0.2594099800440185,0.5483100815400956,-0.08042155942196208,-0.9753362599916695,-0.6326389336781704,10.386113061880081,1.1733475393312885e-17,False,58.71245717792823,72.96684918829243,1,1,1,0.5408927795316124,0.0819816800221247,0.5354846718211088,0.08380558666009556,7.822316928875257e-17,True,1.5029554651869744e-05,True,0.0021350655168497963,True,reject (HZ fdr)
pos_006,end1_x_end1_y,100,0.3656040973213083,0.37122142743141134,0.00040257753861431677,0.004965596622749501,0.0648155215230896,0.7621667325789933,1.9881538476449302e-11,0.5695893102622257,1.1796547335462146e-15,20.34319759668221,3.824113465269772e-05,30.072452352401164,2.9501897040970674e-07,-0.9215402978038797,-0.9803401565044313,-0.8699648453126341,-1.038189905968325,10.911819389692056,3.431747472744831e-18,False,1.0189738468992884,6.230317782286721,4,2,0,0.3656040973213083,0.37122142743141134,0.37771813453601333,0.5291777470529029,2.736089694184928e-17,True,2.3857846171739165e-10,True,3.23563790511204e-14,True,reject (HZ fdr)
pos_006,end2_x_end2_y,100,0.3468783536753996,0.12175999449309666,0.0003999859234995557,0.00493325383390289,0.06525848989718505,0.7792232802458445,5.978758444620008e-11,0.5798098220153942,1.8087486749659783e-15,22.490684554691008,1.3068023350968016e-05,30.179505824189015,2.796427581611203e-07,0.8384870168381318,0.9786615436523042,-0.9622552822563208,-1.0402199386533417,11.807687070355295,4.617262096852461e-19,False,1.4174930937132868,6.285275319243871,1,0,0,0.3468783536753996,0.12175999449309666,0.33674732107883687,-0.036698981709720205,5.503840421705924e-18,True,5.978758444620007e-10,True,3.23563790511204e-14,True,reject (HZ fdr)
pos_006,pick_pos1_x_pick_pos1_y,100,0.3537860904263352,0.3593514029401465,0.0003201602196088288,0.0040377541137369,0.05180647267235735,0.6368465862362955,2.2806732424976098e-14,0.5714851299586358,1.2762694768818889e-15,22.321196325763015,1.4223739935188254e-05,30.03019647084274,3.013184266820807e-07,-1.0199426814050727,-0.9804957466806722,-0.8653020617481819,-1.0375409208292736,21.821584590554714,1.3435182549366042e-26,False,13.323316941605013,22.993472453350655,8,4,4,0.3537860904263352,0.3593514029401465,0.36514839669782434,0.5006386933500776,8.0611095296196255e-25,True,1.3684039454985659e-12,True,3.23563790511204e-14,True,reject (HZ fdr)
pos_006,pick_pos2_x_pick_pos2_y,100,0.33681143365883115,0.13621456965030362,0.0003129341760544702,0.003985495583800306,0.05219203690095747,0.6988537863356965,5.071536350877588e-13,0.58396965554358,2.1570919367413597e-15,29.514255123248027,3.89996699131464e-07,30.187993937517227,2.7845845335577143e-07,0.9084991191039306,0.9779683778785161,-1.0518565180531179,-1.040551612911339,10.885259858619701,3.6481195922465704e-18,False,2.783170139099827,7.6623842576962495,2,1,1,0.33681143365883115,0.13621456965030362,0.3269479580973872,-0.00552244142557747,2.736089694184928e-17,True,1.5214609052632762e-11,True,3.23563790511204e-14,True,reject (HZ fdr)
pos_007,end1_x_end1_y,100,0.4868414940780152,0.30253364927378745,3.1502844787636205e-05,-2.9874176660260675e-05,5.816348291473727e-05,0.8550126805015026,1.8246605766538266e-08,0.9469287590623262,0.0005235722031926738,45.79258506237829,1.1383255863145673e-10,4.787779630109906,0.0912739536645824,-1.71559818055518,0.20325272792830396,3.984722706718123,1.0850269933351324,5.4871311269560135,1.5600543683036442e-11,False,4.465816118568934,11.722131016209568,10,4,3,0.4868414940780152,0.30253364927378745,0.4876344666946129,0.3006090888637619,3.2276986930420226e-11,True,9.952694054475419e-08,True,0.0012082435458292472,True,reject (HZ fdr)
pos_007,end2_x_end2_y,100,-0.007140864418643064,0.41150294883701927,0.00019990167249022886,6.0007033541375864e-05,1.8890486606374922e-05,0.938005373078219,0.00014599375548511007,0.9641707717457302,0.008063927313708726,13.684029023602285,0.0010679498336329653,5.857718427847591,0.053457987501302165,0.902784573903671,0.5883766212913304,0.5436215271814584,-0.020958582852699248,3.1303439080464566,2.488800837355413e-07,False,3.603811397990973,14.99776249756057,6,5,3,-0.007140864418643064,0.41150294883701927,-0.010959244016224372,0.41043509476946316,3.64214756686158e-07,True,0.00036498438871277513,True,0.01343987885618121,True,reject (HZ fdr)
